   1368
   64.8850, Ir, Ka1   ,    0.4961
   64.9380, Ta, Kb3   ,    0.0563
   65.1120, Pt, Ka2   ,    0.2887
   65.2120, Ta, Kb1   ,    0.1086
   65.6720, Ta, Kb5   ,    0.0025
   66.8210, Pt, Ka1   ,    0.4953
   66.9400, W , Kb3   ,    0.0564
   66.9780, Au, Ka2   ,    0.2892
   67.0010, Ta, Kb2   ,    0.0434
   67.1830, Ta, Kb4   ,    0.0006
   67.2330, W , Kb1   ,    0.1090
   67.7040, W , Kb5   ,    0.0025
   68.7920, Au, Ka1   ,    0.4939
   68.8830, Hg, Ka2   ,    0.2896
   68.9830, Re, Kb3   ,    0.0569
   69.0890, W , Kb2   ,    0.0434
   69.2820, W , Kb4   ,    0.0006
   69.2980, Re, Kb1   ,    0.1097
   69.7740, Re, Kb5   ,    0.0026
   70.8070, Hg, Ka1   ,    0.4925
   70.8200, Tl, Ka2   ,    0.2901
   71.0650, Os, Kb3   ,    0.0573
   71.2190, Re, Kb2   ,    0.0433
   71.3970, Re, Kb4   ,    0.0007
   71.4010, Os, Kb1   ,    0.1104
   71.8820, Os, Kb5   ,    0.0027
   72.7920, Pb, Ka2   ,    0.2907
   72.8590, Tl, Ka1   ,    0.4913
   73.1900, Ir, Kb3   ,    0.0573
   73.3900, Os, Kb2   ,    0.0433
   73.5480, Ir, Kb1   ,    0.1104
   73.6020, Os, Kb4   ,    0.0007
   74.0620, Ir, Kb5   ,    0.0028
   74.8020, Bi, Ka2   ,    0.2909
   74.9560, Pb, Ka1   ,    0.4901
   75.3550, Pt, Kb3   ,    0.0573
   75.6060, Ir, Kb2   ,    0.0438
   75.7350, Pt, Kb1   ,    0.1103
   75.8070, Ir, Kb4   ,    0.0007
   76.2600, Pt, Kb5   ,    0.0029
   76.8510, Po, Ka2   ,    0.2912
   77.0950, Bi, Ka1   ,    0.4889
   77.5670, Au, Kb3   ,    0.0573
   77.8640, Pt, Kb2   ,    0.0444
   77.9710, Au, Kb1   ,    0.1102
   78.0560, Pt, Kb4   ,    0.0008
   78.5150, Au, Kb5   ,    0.0029
   78.9300, At, Ka2   ,    0.2916
   79.2790, Po, Ka1   ,    0.4877
   79.8060, Hg, Kb3   ,    0.0572
   80.1720, Au, Kb2   ,    0.0454
   80.2400, Hg, Kb1   ,    0.1101
   80.3770, Au, Kb4   ,    0.0008
   80.7400, Hg, Kb5   ,    0.0030
   81.0510, Rn, Ka2   ,    0.2920
   81.4990, At, Ka1   ,    0.4864
   82.1040, Tl, Kb3   ,    0.0570
   82.5300, Hg, Kb2   ,    0.0463
   82.5620, Tl, Kb1   ,    0.1095
   82.7610, Hg, Kb4   ,    0.0009
   83.1000, Tl, Kb5   ,    0.0031
   83.2170, Fr, Ka2   ,    0.2927
   83.7680, Rn, Ka1   ,    0.4850
   84.4360, Pb, Kb3   ,    0.0568
   84.9220, Pb, Kb1   ,    0.1090
   84.9330, Tl, Kb2   ,    0.0476
   85.1780, Tl, Kb4   ,    0.0009
   85.4190, Ra, Ka2   ,    0.2935
   85.5190, Pb, Kb5   ,    0.0032
   86.0890, Fr, Ka1   ,    0.4839
   86.8190, Bi, Kb3   ,    0.0565
   87.3280, Bi, Kb1   ,    0.1083
   87.3510, Pb, Kb2   ,    0.0488
   87.5730, Pb, Kb4   ,    0.0010
   87.6600, Ac, Ka2   ,    0.2941
   87.8880, Bi, Kb5   ,    0.0040
   88.4540, Ra, Ka1   ,    0.4827
   89.2310, Po, Kb3   ,    0.0565
   89.7810, Po, Kb1   ,    0.1083
   89.8460, Bi, Kb2   ,    0.0499
   89.9380, Th, Ka2   ,    0.2947
   90.0940, Bi, Kb4   ,    0.0010
   90.8680, Ac, Ka1   ,    0.4818
   91.7070, At, Kb3   ,    0.0565
   92.2720, Pa, Ka2   ,    0.2956
   92.2870, At, Kb1   ,    0.1081
   92.3830, Po, Kb2   ,    0.0513
   93.3340, Th, Ka1   ,    0.4808
   94.2300, Rn, Kb3   ,    0.0564
   94.6490, U , Ka2   ,    0.2962
   94.8500, Rn, Kb1   ,    0.1078
   94.9740, At, Kb2   ,    0.0524
   95.8520, Pa, Ka1   ,    0.4795
   96.7910, Fr, Kb3   ,    0.0563
   97.4600, Fr, Kb1   ,    0.1075
   97.6220, Rn, Kb2   ,    0.0534
   98.4220, U , Ka1   ,    0.4785
   99.4150, Ra, Kb3   ,    0.0562
  100.1130, Ra, Kb1   ,    0.1073
  100.3070, Fr, Kb2   ,    0.0540
  102.0840, Ac, Kb3   ,    0.0562
  102.8290, Ac, Kb1   ,    0.1071
  103.0510, Ra, Kb2   ,    0.0546
  104.8130, Th, Kb3   ,    0.0561
  105.5910, Th, Kb1   ,    0.1069
  105.8490, Ac, Kb2   ,    0.0549
  107.5760, Pa, Kb3   ,    0.0562
  108.4090, Pa, Kb1   ,    0.1067
  108.6990, Th, Kb2   ,    0.0553
  108.9400, Th, Kb4   ,    0.0014
  110.3870, U , Kb3   ,    0.0561
  111.2810, U , Kb1   ,    0.1065
  111.6050, Pa, Kb2   ,    0.0556
  111.9880, U , Kb5   ,    0.0039
  114.5870, U , Kb2   ,    0.0560
  114.8320, U , Kb4   ,    0.0016
